Year,Decade,Recent,Runtime_Binned,Top_Company,Top_Main_Actor,Top_Director,Top_Writer,Log_Budget,Weighted_Score,Log_Votes,G,PG,PG-13,R,NC-17,Not Rated,Unrated,X,Action,Adventure,Animation,Comedy,Crime,Drama,Fantasy,Historical,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Worldwide Gross
1993,1990,False,90-120,False,False,False,False,16.811242881518265,79730000.0,13.989464705423494,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35739755.0
1993,1990,False,>120,False,True,False,False,16.759949589762293,30660000.0,12.948012371209098,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112547.0
1992,1990,False,>120,False,False,False,False,15.424948670398354,26640000.0,12.821260987319457,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1862805.0
1995,1990,False,>120,False,False,False,False,17.622173069956816,31360000.0,13.369225017834633,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20350754.0
1986,1980,False,>120,False,False,False,False,17.50439003707821,4941000.0,11.302216779257382,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1641825.0
2007,2000,False,90-120,False,False,False,False,15.341567078850604,6380000.0,11.608244735642321,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1432799.0
2016,2010,True,90-120,False,False,False,False,15.607270193858982,22570000.0,12.821260987319457,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2840408.0
1996,1990,False,90-120,False,False,False,False,16.759949589762293,2835000.0,10.714439990727769,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1356828.0
1993,1990,False,>120,False,True,False,False,17.370858648025116,9760000.0,11.982935344196433,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4858139.0
1997,1990,False,>120,False,False,False,False,16.52356082573315,101840000.0,14.108180918195472,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3703548.0
2001,2000,False,>120,False,False,False,False,16.118095750958314,595110000.0,15.785416352045807,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,173924742.0
2005,2000,False,>120,True,False,False,False,18.258161826219297,102930000.0,14.159100971573958,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,162242962.0
1997,1990,False,>120,True,True,False,True,18.34811006187022,341880000.0,15.306165159633608,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263920180.0
1999,1990,False,>120,True,False,False,False,18.258161826219297,41600000.0,13.384729180332174,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66976317.0
1995,1990,False,90-120,False,False,False,False,16.705882371415992,49500000.0,13.399996629152975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1781465.0
1993,1990,False,90-120,False,False,False,False,14.220976332738882,13000000.0,12.206077645517674,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,418961.0
1983,1980,False,>120,False,False,False,False,17.479072229734946,33000000.0,13.399996629152975,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59950623.0
2005,2000,False,>120,False,True,False,False,17.72753358339242,228000000.0,14.914123179965662,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72617068.0
2006,2000,False,90-120,False,False,False,False,18.26985786584569,20400000.0,12.73670383776449,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,108605609.0
2011,2010,True,90-120,False,False,False,True,17.50439003707821,62080000.0,13.785052381406869,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71508440.0
2010,2010,True,90-120,False,True,False,False,17.76675429577647,72960000.0,13.946539697563276,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52844496.0
2009,2000,False,90-120,False,False,False,False,16.380459992348886,61380000.0,13.742940940397677,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39408227.0
2012,2010,True,90-120,False,False,False,False,16.811242881518265,58560000.0,13.774689605110144,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32948113.0
2014,2010,True,60-90,False,False,False,True,17.50439003707821,294400000.0,15.341567078850604,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458863600.0
2016,2010,True,>120,False,False,False,False,16.380459992348886,51000000.0,13.429849547739444,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9101546.0
2008,2000,False,60-90,False,False,False,True,17.034386422832473,448500000.0,15.564710586686562,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226837760.0
2012,2010,True,90-120,False,False,False,True,17.622173069956816,185220000.0,14.89392047945086,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376141306.0
2014,2010,True,90-120,False,False,False,True,17.6867115897055,109800000.0,14.419827071265543,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326479141.0
2003,2000,False,60-90,False,False,False,True,14.077875591662238,23780000.0,12.923914877701906,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65497208.0
2013,2010,True,90-120,False,True,False,True,17.216707972959764,71190000.0,13.937729075643883,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78418811.0
2005,2000,False,>120,False,False,False,False,16.52356082573315,28860000.0,12.873904582205107,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12045362.0
2002,2000,False,90-120,False,False,False,True,16.860033043306743,197200000.0,14.88022163978423,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43928932.0
2005,2000,False,60-90,False,False,False,True,17.281246492014,122850000.0,14.48334044336031,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89083229.0
2008,2000,False,90-120,False,False,False,True,17.216707972959764,97600000.0,14.285514812209815,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108979549.0
2017,2010,True,>120,False,False,False,False,18.992789601778597,109200000.0,14.33430494661736,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225874228.0
2009,2000,False,>120,False,False,False,False,16.588099342704055,54020000.0,13.51440681653079,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,775385.0
1991,1990,False,>120,False,False,False,False,17.147715103853763,9880000.0,11.775297421715827,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29679.0
2005,2000,False,90-120,False,False,False,True,16.118095750958314,72000000.0,13.815511557963774,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47329961.0
2005,2000,False,>120,False,False,False,False,17.147715103853763,209820000.0,14.805052123325165,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,121616555.0
2002,2000,False,>120,True,False,False,False,17.72753358339242,55610000.0,13.629182184591333,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,119137784.0
1995,1990,False,60-90,False,False,False,False,17.216707972959764,23600000.0,12.899222326086994,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10772144.0
2001,2000,False,60-90,False,False,False,False,17.370858648025116,10440000.0,12.100717685412471,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16176732.0
1997,1990,False,>120,False,False,False,False,17.9426449591384,37260000.0,13.199326270390594,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1071255.0
2009,2000,False,90-120,False,False,False,False,16.951004817371683,26130000.0,12.873904582205107,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50812934.0
2016,2010,True,90-120,False,False,False,True,15.424948670398354,54760000.0,13.51440681653079,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9588282.0
2012,2010,True,60-90,False,False,False,False,15.607270193858982,21960000.0,12.793862088206213,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2631275.0
2007,2000,False,>120,False,False,False,False,17.034386422832473,63840000.0,13.641158361294979,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86274793.0
2000,2000,False,90-120,False,False,False,False,16.454567959008102,40710000.0,13.28787951079572,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60103680.0
2003,2000,False,60-90,False,False,False,False,16.066802461833923,39780000.0,13.1421679654829,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14776760.0
2001,2000,False,>120,False,False,False,False,16.52356082573315,261490000.0,15.012459049468003,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20263646.0
2014,2010,True,>120,True,True,False,False,18.197537205138154,105530000.0,14.363632544508476,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214657577.0
2013,2010,True,>120,False,False,False,False,16.213405921671733,35420000.0,13.038983942375959,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12673462.0
2001,2000,False,90-120,True,False,False,False,17.553180200057167,33550000.0,13.217675375388819,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35402320.0
2001,2000,False,>120,False,False,False,False,17.182806422433504,44800000.0,13.369225017834633,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70752904.0
1997,1990,False,90-120,True,False,False,False,16.705882371415992,4720000.0,11.289794413577894,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7281450.0
2012,2010,True,>120,False,False,False,False,17.034386422832473,24400000.0,12.899222326086994,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9617377.0
1992,1990,False,>120,True,False,False,False,16.118095750958314,64970000.0,13.698977865303197,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4184990.0
2015,2010,True,90-120,False,False,False,False,18.212425817447176,44660000.0,13.270785106659046,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,97571250.0
2000,2000,False,90-120,True,True,False,False,17.958645300228824,4950000.0,11.502885230075814,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10890222.0
2016,2010,True,60-90,False,False,True,False,17.216707972959764,14280000.0,12.25486757159303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,106127278.0
2002,2000,False,90-120,False,False,True,False,17.370858648025116,21080000.0,12.73670383776449,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16838910.0
2005,2000,False,>120,False,False,False,False,17.909855136853043,21760000.0,12.676079399771027,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,42580321.0
2010,2010,True,>120,False,False,False,False,17.622173069956816,114480000.0,14.279245203127035,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,60331447.0
2010,2010,True,60-90,False,False,False,False,13.122365377402328,20300000.0,12.765691290604371,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,101729.0
2014,2010,True,60-90,False,False,False,True,17.147715103853763,23370000.0,12.923914877701906,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71416730.0
1989,1980,False,>120,False,False,False,False,17.312018149733785,9100000.0,11.775297421715827,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1132112.0
2005,2000,False,90-120,False,False,False,False,17.216707972959764,47250000.0,13.527829818844937,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35294470.0
2011,2010,True,60-90,False,False,False,False,17.034386422832473,87840000.0,14.014362236381235,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30722632.0
2012,2010,True,90-120,False,False,True,False,16.811242881518265,11660000.0,12.301387370778713,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713616.0
2007,2000,False,90-120,True,False,False,False,17.622173069956816,115940000.0,14.441449523589984,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147717833.0
2010,2010,True,60-90,False,False,False,False,14.403297778421795,27930000.0,13.102162710901053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,69432527.0
2011,2010,True,90-120,False,False,False,False,16.52356082573315,184860000.0,14.66566191468422,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,133432856.0
2018,2010,True,60-90,True,False,False,False,17.72753358339242,12810000.0,12.25486757159303,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54622814.0
1990,1990,False,90-120,True,False,False,False,16.341239282272525,14260000.0,12.345838935721968,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29888235.0
2013,2010,True,>120,False,False,False,False,9.90353755128617,12350000.0,12.154784614286667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760.0
2007,2000,False,90-120,True,False,False,False,16.993564429978885,102690000.0,14.30409118627969,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101276318.0
2001,2000,False,90-120,True,False,False,False,17.034386422832473,40920000.0,13.3374763699232,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64437847.0
1998,1990,False,>120,False,False,False,False,17.370858648025116,104000000.0,14.285514812209815,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182968902.0
2015,2010,True,>120,True,True,False,False,16.118095750958314,10070000.0,12.154784614286667,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3334927.0
2006,2000,False,>120,True,False,False,False,16.648723960844016,20520000.0,12.847929163278053,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,374743.0
2018,2010,True,60-90,True,False,False,False,18.132998684833918,36540000.0,13.270785106659046,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,511595957.0
2000,2000,False,90-120,True,False,False,False,17.9426449591384,52140000.0,13.579789490265188,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127666415.0
1991,1990,False,>120,False,False,False,True,15.068273812173887,43890000.0,13.25339339419516,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023808.0
1995,1990,False,>120,True,True,True,False,17.72753358339242,49770000.0,13.579789490265188,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30303072.0
1988,1980,False,90-120,True,True,False,False,16.811242881518265,35190000.0,13.1421679654829,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17637950.0
1992,1990,False,90-120,True,False,False,False,17.370858648025116,52000000.0,13.592368256649284,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156563139.0
2009,2000,False,>120,False,False,False,False,16.380459992348886,75050000.0,13.76421831620775,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17874044.0
2018,2010,True,>120,False,False,False,False,17.453096744006448,40600000.0,13.270785106659046,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13143056.0
2008,2000,False,>120,False,False,True,False,17.370858648025116,32400000.0,13.017005083966255,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34209066.0
2016,2010,True,90-120,True,False,False,False,18.105970012811294,52920000.0,13.641158361294979,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,352333929.0
2019,2010,True,90-120,False,False,False,False,17.989897843244528,15360000.0,12.388398368982115,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,147792047.0
1995,1990,False,>120,False,False,False,False,16.454567959008102,45360000.0,13.235693848424024,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,171082.0
1997,1990,False,>120,False,False,False,False,17.370858648025116,8960000.0,11.849404844423074,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2372903.0
2012,2010,True,90-120,False,False,False,False,16.454567959008102,246510000.0,14.904072847479162,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6512500.0
1998,1990,False,90-120,False,False,False,False,14.077875591662238,65610000.0,13.60479076121576,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1657778.0
2013,2010,True,60-90,False,False,False,False,15.38412668421143,62130000.0,13.901689171636098,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10639616.0
2019,2010,True,90-120,True,False,False,False,18.410630418199872,38280000.0,13.270785106659046,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,192306508.0
2009,2000,False,90-120,False,False,False,False,16.213405921671733,78540000.0,13.989464705423494,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7413863.0
2000,2000,False,>120,False,False,False,False,16.36495580701484,84000000.0,13.864301674514206,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40059672.0
2003,2000,False,>120,False,False,False,False,16.118095750958314,112800000.0,14.159100971573958,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16689283.0
2005,2000,False,>120,False,False,False,False,16.468752592994022,16790000.0,12.345838935721968,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,674918.0
2011,2010,True,>120,False,False,False,False,15.816990693309524,123840000.0,14.357835430184815,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17039814.0
2014,2010,True,90-120,False,False,False,False,17.216707972959764,15120000.0,12.54254845357358,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5092129.0
2016,2010,True,90-120,True,False,False,False,16.454567959008102,10350000.0,11.918397239722838,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14459330.0
2005,2000,False,90-120,False,False,False,False,18.197537205138154,7980000.0,12.154784614286667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11665465.0
1996,1990,False,90-120,True,False,False,False,17.034386422832473,2860000.0,10.915106645867503,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15094530.0
2017,2010,True,>120,False,False,False,False,16.811242881518265,28700000.0,12.923914877701906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26152835.0
2015,2010,True,>120,True,False,False,False,17.72753358339242,44200000.0,13.429849547739444,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12951093.0
2007,2000,False,>120,False,False,False,False,17.72753358339242,65720000.0,13.87378040948403,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82169884.0
2004,2000,False,90-120,False,False,False,False,14.914123179965662,25160000.0,12.73670383776449,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12594630.0
2015,2010,True,90-120,False,False,False,False,18.46947091764561,31800000.0,13.304686600863562,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133718711.0
2019,2010,True,>120,False,False,False,False,17.6867115897055,16800000.0,12.54254845357358,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699992512.0
2020,2020,True,>120,False,False,False,False,18.197537205138154,2516000.0,10.518700218288165,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461421559.0
2011,2010,True,>120,False,False,False,False,18.358805350872576,38760000.0,13.1421679654829,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2855644.0
2019,2010,True,90-120,False,True,False,False,17.034386422832473,48910000.0,13.415034483903348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67760877.0
2007,2000,False,90-120,False,False,False,False,16.118095750958314,34980000.0,13.180634172318978,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22007671.0
2019,2010,True,90-120,False,False,False,False,16.705882371415992,10720000.0,11.982935344196433,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80708134.0
2019,2010,True,90-120,True,False,False,False,18.5159909328476,66640000.0,13.989464705423494,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253890701.0
2019,2010,True,90-120,True,False,False,False,16.588099342704055,15750000.0,12.25486757159303,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75602573.0
2015,2010,True,90-120,False,False,False,False,17.399029524198163,36210000.0,13.1421679654829,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157029618.0
2018,2010,True,90-120,False,False,False,False,18.72078534381011,98490000.0,14.200773639026796,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467989645.0
2018,2010,True,90-120,False,False,False,False,17.281246492014,28050000.0,13.1421679654829,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,94539426.0
2016,2010,True,>120,False,False,False,False,18.8906843794481,169320000.0,14.727793670047236,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439048914.0
2019,2010,True,>120,False,True,False,False,18.31532023940565,135200000.0,14.547878932446617,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132807427.0
2016,2010,True,90-120,True,True,False,False,17.909855136853043,87840000.0,14.180154365996387,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162146076.0
2017,2010,True,90-120,True,False,False,False,18.258161826219297,45760000.0,13.68767832281738,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346118277.0
2019,2010,True,90-120,False,False,False,False,18.742764250367856,55860000.0,13.795308871054397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173469516.0
2015,2010,True,>120,False,False,False,False,17.989897843244528,11400000.0,12.154784614286667,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122606884.0
2017,2010,True,>120,False,False,False,False,17.216707972959764,113220000.0,14.240778946963175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59284015.0
2019,2010,True,60-90,False,False,False,False,17.622173069956816,3050000.0,11.0186455364637,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32450241.0
2016,2010,True,60-90,False,False,False,False,17.909855136853043,2940000.0,10.799595985047786,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23157646.0
1993,1990,False,>120,False,False,False,False,15.201805169084134,21060000.0,12.468440756144114,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6122607.0
2017,2010,True,>120,True,False,False,False,19.33697147982652,141240000.0,14.576316854287645,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1236005118.0
2006,2000,False,>120,False,False,False,False,16.780783675579947,67500000.0,13.710151153416941,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26910847.0
2015,2010,True,>120,False,False,False,False,17.073607134447293,25530000.0,12.821260987319457,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27972023.0
2020,2020,True,90-120,False,True,False,False,18.72078534381011,28560000.0,12.948012371209098,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107604626.0
1994,1990,False,90-120,False,False,False,False,15.424948670398354,3528000.0,11.184435286790631,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1702394.0
2005,2000,False,90-120,False,False,False,False,16.811242881518265,10080000.0,12.948012371209098,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12693645.0
2011,2010,True,90-120,False,False,False,False,17.426428497635523,15640000.0,12.345838935721968,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,95943453.0
2012,2010,True,90-120,False,False,False,False,16.835935492889124,22950000.0,13.017005083966255,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7029095.0
1997,1990,False,90-120,False,False,False,False,10.12667110305036,9360000.0,11.775297421715827,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2804473.0
2003,2000,False,90-120,False,False,False,False,16.118095750958314,9230000.0,11.775297421715827,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1271244.0
2002,2000,False,60-90,False,False,False,False,16.454567959008102,7560000.0,11.849404844423074,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6413915.0
1996,1990,False,90-120,False,False,False,False,15.687312888712007,34560000.0,13.199326270390594,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,98410061.0
